Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
72763650c469ec48589e8c65fa5f2efd6ea18929f12255bcdf5d9e432249ff2c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.076416,51.40246,On or near Southern Avenue,E01001142,Croydon 007D,Drugs,Offender given a caution,
f1161bf09426c9d82aa742adbaf7b4313c2ecf513a75af3c3c8ca1387fb878bb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.068867,51.396337,On or near Petrol Station,E01001192,Croydon 008E,Drugs,Offender given a drugs possession warning,
a98cd88ffc99f75fdaf80552806099dba4b5c76c145ca24e7711b63825f1e11c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.067093,51.395112,On or near Ingatestone Road,E01001192,Croydon 008E,Drugs,Offender given a drugs possession warning,
10578c3186d5a1d607462b19f3922fd1b18504c06b685696ca22acaab91f2791,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.068867,51.396337,On or near Petrol Station,E01001192,Croydon 008E,Drugs,Offender fined,
0f8b103c1653f8ba98bd49867b063480a73b98717ebd398ee46e5a327540e2d2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.11795,51.401803,On or near Supermarket,E01000995,Croydon 009B,Drugs,Offender given a drugs possession warning,
086556a9d3248fb84eace915b98c9ed6fc88b68d084c8e3868065f08f15b17b5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.104692,51.398046,On or near Elliott Road,E01000998,Croydon 010A,Drugs,Offender given a caution,
728e0d849f6b26a0cc83f538b1104460cf759f1d3b155a3c7a3985e1793b9e6f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.103033,51.398532,On or near Brook Road,E01000998,Croydon 010A,Drugs,Offender fined,
5f5acc2b505ce0d75c3a88f14cf0179504062a8c759ef76eaf10f1ca7386db5c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100943,51.397275,On or near Seneca Road,E01001000,Croydon 010B,Drugs,Offender given a drugs possession warning,
6c7a658d032ae2aa44a9ef1026af5cf5508aa543d1ab4e2539d24731e98c715d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.088176,51.398695,On or near Petrol Station,E01001111,Croydon 010D,Drugs,Offender given a drugs possession warning,
10c093e0fc345cffe436c46d387514d90ca84de6012ecf75676b6fe26adcf665,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.112751,51.392259,On or near Earlswood Avenue,E01001175,Croydon 011B,Drugs,Offender given a drugs possession warning,
45f7eae5fdfb9a52fa0d031698a227f032429391fbd9d4ffc9217cda3171002d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.113199,51.395675,On or near Dovercourt Avenue,E01001183,Croydon 011E,Drugs,Offender given penalty notice,
b2222f33a6977aa001679690e6d500d7324b01d5643b015ed9b703b1325618f5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.089535,51.385057,On or near Gloucester Road,E01001109,Croydon 013B,Drugs,Offender given a drugs possession warning,
40ead03f6d2e9f2ffb6a05bae711da6aa19d448b5c3dc24dc8f6e0ce096468d3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.090455,51.391961,On or near Edith Road,E01001114,Croydon 013E,Drugs,Offender fined,
751fd03c57aefecc8c3eb339eecd29df33803df40f2f0ee5868e827c040da0fd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.096558,51.3876,On or near Petrol Station,E01001116,Croydon 013F,Drugs,Offender fined,
5216e703572ecba812466268e3673fd389b64d65bc273d051eced2b61d7e6e66,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.062908,51.381563,On or near Supermarket,E01000992,Croydon 014A,Drugs,Investigation complete; no suspect identified,
d8e5023c17d7c1dfec974f3b9dd92ae9837fe1b35eb7b0b97c8f5e5cb38bdb31,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.103308,51.387359,On or near Kemp Gardens,E01001115,Croydon 015B,Drugs,Offender given a drugs possession warning,
862bb8dea2506ab52b862ee86a5ae839d1f9e48b2bbacfac5e0ba3121ad9d688,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.101372,51.38552,On or near Hughes Walk,E01001115,Croydon 015B,Drugs,Offender given community sentence,
071a9bec1efb3dffca8542c4b71f941f23e6d81af5dc03a70d3f94eda74371b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.103456,51.385167,On or near Hartley Road,E01001117,Croydon 015C,Drugs,Offender given a drugs possession warning,
cf20444972d96408e6513bf04d1a29272401ebebd010dadd775ab981e6bf0a0f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.124246,51.383577,On or near Shopping Area,E01001006,Croydon 016A,Drugs,Investigation complete; no suspect identified,
befa3959b181afecc73c56f6bddb2d0d005ca4335a46cb06dd9865218167269c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.11986,51.386789,On or near Lancing Road,E01001180,Croydon 016E,Drugs,Offender given a drugs possession warning,
34b73c349e83388be0eb782700a7380f47000bf287b2fd7243d4c339716cf4f4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.078307,51.379991,On or near Grant Place,E01000983,Croydon 017D,Drugs,Offender given a caution,
68a94f4883a07afb2cef274c1701ce31bf7493c766ceb563c2953d2f23752533,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.045588,51.383649,On or near Pipers Gardens,E01000991,Croydon 018B,Drugs,Offender given a drugs possession warning,
005c74d71cd1858086d7115b844cae7778943ec73c3f7827c7cace49aae472cc,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.045588,51.383649,On or near Pipers Gardens,E01000991,Croydon 018B,Drugs,Offender given a drugs possession warning,
d300d7d0fa5214612c8f7e9de723f3253d2994106a4d339c9d30b0d46b5e576c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.109826,51.383363,On or near Bishop'S Road,E01001005,Croydon 019A,Drugs,Investigation complete; no suspect identified,
8d94a7edbbe7e0d680bc49e3bebb406b58ca6cf677da91502488396f2bced879,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.109189,51.378928,On or near Albion Street,E01001013,Croydon 020B,Drugs,Defendant found not guilty,
4c16242aa6265472b04379a6cc6fadbe5708f478c24548073fa3e60f827ae8cf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.10025,51.375825,On or near Shopping Area,E01001048,Croydon 020C,Drugs,Offender given penalty notice,
2d0921629a91c7af4ac22bf979784e7628d244f8cec527e6b033917d7ce49b83,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.094473,51.378609,On or near Bedford Place,E01001048,Croydon 020C,Drugs,Investigation complete; no suspect identified,
a7f45eb40a9f5c1cd9946fa978e151d0dd1e36b725d9cfd5c2c7b8b0ac0f341b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100332,51.376978,On or near Supermarket,E01001048,Croydon 020C,Drugs,Offender given a caution,
7a4c181e5af86300c8bfdab85812300c8c7c1d28b7f07eee6be9ce0b50815b0f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099098,51.384224,On or near Thornhill Road,E01001110,Croydon 020D,Drugs,Offender given a caution,
a4e69cbfab54bd7b8d15baeaac06e011d3fbafce44e6211482e8008e1be290ae,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097694,51.383769,On or near Prison,E01001110,Croydon 020D,Drugs,Status update unavailable,
a4e69cbfab54bd7b8d15baeaac06e011d3fbafce44e6211482e8008e1be290ae,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097694,51.383769,On or near Prison,E01001110,Croydon 020D,Drugs,Court result unavailable,
8a3f8d2d4762dbc5876b30799ff6fc9f96aba3113121e50fa93ff3f85f622453,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.098304,51.385344,On or near Union Road,E01001118,Croydon 020E,Drugs,Investigation complete; no suspect identified,
1215eff594b409f57c7ef62dfe07f48c83e8df09ba56b187c35729e9286f0ed1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100482,51.385514,On or near Windmill Road,E01001118,Croydon 020E,Drugs,Court case unable to proceed,
dbfed2b2b38601b3dd2c898088976fa713e915e1fd7efe8aa0e115cc92fabe71,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100482,51.385514,On or near Windmill Road,E01001118,Croydon 020E,Drugs,Investigation complete; no suspect identified,
ecd9dda141bf9212fae9840c5292f71201d8e2f3b017bbfecffbd2e21d790c31,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100482,51.385514,On or near Windmill Road,E01001118,Croydon 020E,Drugs,Offender given conditional discharge,
dad216640df3c44c8685099e5edc7d0706df57719d9135018f81020112b04b4a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.090302,51.380789,On or near Bridge Row,E01000976,Croydon 022B,Drugs,Offender given a drugs possession warning,
69056dd9d5e3749159a30a0d378b48230db06116f8658027bc1150989e28cbf9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.102564,51.374775,On or near Keeley Road,E01001014,Croydon 024A,Drugs,Offender given a drugs possession warning,
b1a9d18597d1a0ca82dd0b0db42386f91e4cd602af0999455a01e66e15b7f8a9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.104524,51.374294,On or near Parking Area,E01001014,Croydon 024A,Drugs,Offender given a caution,
d9a024decb39f0871098045cd326e2619d5c2e62e15f996a45a22117454f28bf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.101422,51.374945,On or near Shopping Area,E01001014,Croydon 024A,Drugs,Offender given a drugs possession warning,
63621404fca062bddec9425856e534c6313f5478cba4b2c327ddb0396fdae166,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.102038,51.373246,On or near Supermarket,E01001042,Croydon 024B,Drugs,Offender given a caution,
fef4bae56d8e90cfd9a6ca624401fe4ee9a7e366f7706623c81d28d5a58ea1cf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.101143,51.372665,On or near Surrey Street,E01001042,Croydon 024B,Drugs,Offender given a caution,
d088b7aadf03e80fed49a12f1226bf6a14843f97f5365c3df5e00bf52aee081b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.101143,51.372665,On or near Surrey Street,E01001042,Croydon 024B,Drugs,Offender given a caution,
bd0152f9acbf9321b4cc5f7e3087dbdc3169c9827c47ba1ab3b9929b9061cc0a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.101143,51.372665,On or near Surrey Street,E01001042,Croydon 024B,Drugs,Offender given a drugs possession warning,
c86c282cef5da4657ee0e0f8ecbe1fa393feb832c1a944c41ac7df71418aec5c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.109119,51.372956,On or near Ridge'S Yard,E01001166,Croydon 024D,Drugs,Court result unavailable,
c1e2d8f399d9eafe068de4d0ec06241fe5bc5fe82723520ff35793dbb538e657,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.104527,51.368655,On or near Pedestrian Subway,E01001166,Croydon 024D,Drugs,Offender given penalty notice,
a14d8c70a45ff70d2ea8a4fc662ab108975ec36d4ef05c6d53e74154652ff045,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.034434,51.376646,On or near Petrol Station,E01001135,Croydon 025D,Drugs,Offender given a caution,
83e40dacf400c74e9b7d48183d18526bdb7474e820ac32882f9ec9444a402646,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.060868,51.364883,On or near Oaks Road,E01001064,Croydon 026C,Drugs,Offender given a caution,
d8e6549daad62b8b8c0692b49454cd7bb64c27c35a1f6cb581de173e35904344,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.098791,51.36805,On or near Thanet Place,E01001043,Croydon 027B,Drugs,Offender given a caution,
69b2c915f8e8dd815fd4130b5198f7c889347b1fe4f68c41e563e0bcc54680c1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Investigation complete; no suspect identified,
951a5072b65b9907606489470e84d8984817d466634595f3aae97eab1bc72fd9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
55764255c4eeb79a09d5be908bb84e185f2ff1a7ad62d0cb8d115ea228bc60fb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100897,51.370269,On or near Parking Area,E01001043,Croydon 027B,Drugs,Investigation complete; no suspect identified,
fdddf61d4da4ca7328680844f8dc15e11979513cb84b3f9381fa8b17d78224b1,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given community sentence,
6da89c90350141df27a37b534d2892e4b1ac5f4727e78d4d3cbd2530e4c4a3e9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.10008,51.373008,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
826f1503c23547995e868826541265fbbcb686fa7cc567c70897f8e0c745a0fb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097037,51.362869,On or near South End,E01001043,Croydon 027B,Drugs,Offender given conditional discharge,
d6abb1b53b8ed77178a642a0eeadb0aaf5e0356ac9d0ea34f8b03920be753efe,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Local resolution,
614e74e2fcb30df75f07d1db02c4b73cf433e9b921fc065200efab22eaca5431,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
0d6027cca3ecd5c680962ccc395f96088f7ab9c540090ca65bd8dce19c29c03d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.09781,51.364329,On or near Ledbury Road,E01001043,Croydon 027B,Drugs,Offender given a caution,
dfb3dc08f37391684e781a07f4daf30679e25fa390d026be944a96bb2c8c2757,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.10008,51.373008,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
7cd37ccc6c6c1085f986d02003f9d6d6c5c3f6d5b3d7b7eb810ad64ce5520574,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.096958,51.370664,On or near Pedestrian Subway,E01001043,Croydon 027B,Drugs,Offender given a drugs possession warning,
b469b8ef5d19bee8eb4ea3f1fac5084c8d3cc199c9aa4f656d6d1630cafe42d0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Investigation complete; no suspect identified,
1e6569b30205ab387a3891de087fdbd661ea2c88881aa40bcc656c8809dd0090,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
2a23b88e316db41d968c12386c519e2d35aa31f9ddb021bb096223143acbd2e8,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given penalty notice,
8c1959983f8614e1e5055d3d19d17ccb4062438d79338a39da6d6a890132d458,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
aae784f179d242b13c4e773d4610241aee74ac89489b9f5996895f34a08259d0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100105,51.369267,On or near Meadow Stile,E01001043,Croydon 027B,Drugs,Offender given a caution,
f9e622c57354bfd23ca958d3b318bf0ddda368b1ad219ef6c459325055db3caf,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100616,51.370454,On or near Innes Yard,E01001043,Croydon 027B,Drugs,Offender given a drugs possession warning,
2e7c4708e729c19e39552fd203f0fa3cbcfe769a01f8a338db60c0cb0678850b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
f33f58e2a73d19b74f32840fcf344d1e364be7e003446251204d7b03c954a7a9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100795,51.373082,On or near Nightclub,E01001043,Croydon 027B,Drugs,Offender given a caution,
27f69880101b7a25898b4902495decbad53ad92d175fb1b56a2283f3b7fc1ece,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.100909,51.373093,On or near Middle Street,E01001043,Croydon 027B,Drugs,Offender given a caution,
387cd68ceae5276ec3fadf69f59db3cbf0271e34417e5c3a47606a24e7e34180,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.094006,51.374977,On or near Theatre/Concert Hall,E01001045,Croydon 027C,Drugs,Offender given community sentence,
7a7e46f416710173b5efff9c70675106f85da838fccc5736ff7750583aeae473,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.096049,51.374219,On or near George Street,E01001045,Croydon 027C,Drugs,Local resolution,
0ddc237028eef1d4f9a09e04e1cdc6412ada1599b18bfe0469ee94f5309b0e28,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.096297,51.374844,On or near Supermarket,E01001045,Croydon 027C,Drugs,Offender given community sentence,
80375497390feec5d7a62b00e03b00b113512a7bc0ce160ce32cd9707481e866,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.095035,51.367845,On or near Eden Road,E01001047,Croydon 027D,Drugs,Investigation complete; no suspect identified,
40df20f8380748dc1021afbdd8a41967ed210daf840ce0960c986f01a27d5c5f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.09504,51.365651,On or near Temple Road,E01001047,Croydon 027D,Drugs,Offender given a drugs possession warning,
15ed16db41c7b5a113ee268ba4b028cbbb235ec3a4d09d5726e9b938528a3b93,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.114433,51.364975,On or near Old School Place,E01001167,Croydon 028A,Drugs,Offender given a drugs possession warning,
072b62d8c204fc667ba859031ca7bf130f75e95f44570453caae886b7ea04129,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.108572,51.36498,On or near Grindall Close,E01001169,Croydon 028B,Drugs,Offender given penalty notice,
41a752676b09da762113175c002d75d4e1cdcd2e22e0cb7e108a9112cf8beb4c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.113667,51.360539,On or near Chasemore Gardens,E01001172,Croydon 028D,Drugs,Offender given a caution,
1bd7346f2011a77a37c99fb441d433f12129cbd7f4bd0bfbce090506106bc728,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.096254,51.35577,On or near Mansfield Road,E01001040,Croydon 029E,Drugs,Offender given a caution,
c3e46d8e8307d01f924daa61d7bb7b536f64d0a321a689cdf226fd1ec621fe10,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.094523,51.358026,On or near Selsdon Avenue,E01001040,Croydon 029E,Drugs,Offender given a caution,
3749ae2743fde4b5c5a99e5eb750b3e3c989121123104d14c1bde730b3d9e3af,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.02278,51.351657,On or near Ivers Way,E01001054,Croydon 030C,Drugs,Offender given community sentence,
3afc295e527b13ec5c9d3a8cff44dbbe9fa3aadcbd35c8c3738387ed23179c2f,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.02278,51.351657,On or near Ivers Way,E01001054,Croydon 030C,Drugs,Court result unavailable,
572c5fa0836f5922137a0d849fa7675fd4d4f11965d0f7066cc40f07e7667c8b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097762,51.351262,On or near Purley Road,E01001033,Croydon 031A,Drugs,Offender given a drugs possession warning,
5e9526df7ad4d3c961e58cb77a528faa354367e77706ada61f03017cc57b53b4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.09819,51.350648,On or near Wyche Grove,E01001033,Croydon 031A,Drugs,Offender sent to prison,
d4370e4ddaff668a556f1cf3369d39b5f3a64dbea1d85409645a39fc3bea526a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.099746,51.355377,On or near Avondale Road,E01001041,Croydon 031C,Drugs,Offender given community sentence,
5defa0a5dcdb010f92fad2dec9908614bc1532d23f7365bfc92de14d219ecb97,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.097826,51.353196,On or near Sanderstead Road,E01001041,Croydon 031C,Drugs,Offender given a caution,
bc45b23533ae27b783e2e256c8b6797692c1b162ae5d7ddbe54a5c35ece218f7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.09662,51.346252,On or near Purley Oaks Road,E01001100,Croydon 031E,Drugs,Offender given a drugs possession warning,
9666e28d533ed60350f51ae83a061f2ce368eab7bc1b3ecdec30ace82e69c716,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.09569,51.348602,On or near Parrs Close,E01001100,Croydon 031E,Drugs,Offender given conditional discharge,
7cedc774177bce3bf684c008c411e60a46fe0a1dd0c8443dbf74d9d8943bd777,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.009157,51.353503,On or near Mickleham Way,E01001053,Croydon 032A,Drugs,Offender given penalty notice,
58cd7e35268fa63122af3345a83e23754195deeb489df9a3fb55f4a7eaae8819,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.009157,51.353503,On or near Mickleham Way,E01001053,Croydon 032A,Drugs,Offender given a drugs possession warning,
f288eebab044a35422fc1b47d6a338c8e5a492662602f2fdd64b0d2a1a8525be,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.014875,51.354113,On or near Burford Way,E01001055,Croydon 032B,Drugs,Offender given community sentence,
32550bcee2e90168f84d179612e8c5134c2cc46e147d727588ce46cef2774af9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.014875,51.354113,On or near Burford Way,E01001055,Croydon 032B,Drugs,Offender given penalty notice,
da7b12f143d35f0e03de1769355a9306ee00aa2cd0c7a0d97dcf4cd5a5314040,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.012898,51.345374,On or near Gascoigne Road,E01001077,Croydon 032C,Drugs,Offender given a drugs possession warning,
253a238e5b0afa4d83f2c8b2ee754fc0083057ffd7b54e0068b97af7b4b09a57,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.022733,51.344057,On or near Sports/Recreation Area,E01001078,Croydon 032D,Drugs,Offender given a drugs possession warning,
85143595c7212d57d25dc9559e128f3858777429f3ec6e98e542121e2ee04034,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.05776,51.340551,On or near Woodland Gardens,E01001120,Croydon 033A,Drugs,Offender given a drugs possession warning,
314f96ef52b7dc5d60d5b9106bb5e2eb6d378ffe7f1790412f44e64309ae52e2,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.037527,51.340619,On or near Markfield,E01001060,Croydon 034C,Drugs,Offender given a drugs possession warning,
ebce69e2e3a735016d8fc50caec232b398c8ee1fccb8d31efd07578a00cabf51,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.053008,51.35103,On or near Warren Avenue,E01001066,Croydon 034F,Drugs,Offender given a drugs possession warning,
61c9e7c7c29156e4584f56b03f2380f0ac9eed816f3a55305aba6ef895e00b08,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.050007,51.346627,On or near Swallowdale,E01001126,Croydon 034H,Drugs,Local resolution,
63576ef6e0a5482d5358a872035b7062a71da87557c91dde1d45e281bbdf869d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.014832,51.341486,On or near Central Parade,E01001076,Croydon 036A,Drugs,Offender given a drugs possession warning,
f0aee7305a50aa5bfd354e8b4bd7fa350f3bdeaf89de58b0c7f2c971d3f86407,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.117076,51.336942,On or near Supermarket,E01001097,Croydon 037E,Drugs,Status update unavailable,
e22be40d97e40b22dff57f18a5046cd7464481231905a0589f1249ad7a010b4a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.117987,51.33854,On or near Banstead Road,E01001029,Croydon 038B,Drugs,Offender given a drugs possession warning,
481f865aa2066c357135d933d81b996b19fb4d77281d4a1766eb4b72b301ccb4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.130224,51.313025,On or near Coulsdon Rise,E01001015,Croydon 041A,Drugs,Court result unavailable,
7ee408815e7bd80370b53c3d51a8cb82b449b0da3ab3214a2c9c31e4f8aa26a7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.13498,51.322778,On or near Brighton Road,E01001023,Croydon 041C,Drugs,Offender given a drugs possession warning,
0cdb33508a642959e57ea3c666fd78af074ff6c3363847a0fdaef5cf72dd56be,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.137094,51.321966,On or near Supermarket,E01001023,Croydon 041C,Drugs,Offender given a caution,
d87c736a08a3f0fdb719363f421820b944a99e636db5cf03573570866bbc80a5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.13498,51.322778,On or near Brighton Road,E01001023,Croydon 041C,Drugs,Local resolution,
56921a251ceb402f7a8fab9d1bcb2fc8394a73dd1c7a6ae8187589a9cc07112d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.139619,51.320558,On or near Chipstead Valley Road,E01001023,Croydon 041C,Drugs,Local resolution,
4b9878fed94444da0659a457c6a975a9a5357076514ed5c185a258d5b232c2bd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.092401,51.325779,On or near Honister Heights,E01001104,Croydon 042D,Drugs,Offender given a drugs possession warning,
02e31f3f5afe35e11ba6fd992a46acc635c0d771b0bb0c76960fae05c83c188a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.123058,51.300141,On or near Ellis Close,E01001021,Croydon 044D,Drugs,Court result unavailable,
f47ce5e77671f9944d51e3c9ef79bdf1ca2cf897578d14d617ef2696bbd1536b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.065192,51.397922,On or near Harrington Road,E01001190,Croydon 045C,Drugs,Offender given a drugs possession warning,
584f75a699e03a80cfd74b87e9083a6929f041c9108e796bc47d996998c25252,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.342814,51.549346,On or near Berkeley Avenue,E01001269,Ealing 001A,Drugs,Offender given a drugs possession warning,
eacce0a50c46da5567597bd26fdf9df9851f55bc4157862a35c58b15df8e9bce,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.349077,51.550432,On or near Worcester Gardens,E01001271,Ealing 001B,Drugs,Offender given a drugs possession warning,
876e228ddff18464fcdf6c9581fca7ddf87bc396fd1e23b4b500acc1bc55c3f5,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.348716,51.552432,On or near Whitton Avenue West,E01001309,Ealing 001C,Drugs,Court result unavailable,
9fe3a6b40e3b85c9be969cd1d3138d1ba11646d141d154b865fcd89b8e74a2f9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.334156,51.550635,On or near Linden Crescent,E01001307,Ealing 002A,Drugs,Offender given a drugs possession warning,
b8708cbeeb895b4777d582c16eb061de4b078a5b2b93bfe5e111209bec1f7342,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.323943,51.551829,On or near Whitton Avenue East,E01001313,Ealing 002D,Drugs,Offender given penalty notice,
3b2b3e0a55c8941e412659250fe16d4e93da167d73f0897607d2a878a01f26b7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.329217,51.554746,On or near Morden Gardens,E01001314,Ealing 002E,Drugs,Court result unavailable,
3cf967df0ce65ed606cde1bda1e70a4eeb35b64c2a2e834d6fce20bb1a5ce73d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.362363,51.557219,On or near Alexandra Avenue,E01001316,Ealing 003B,Drugs,Offender given suspended prison sentence,
6651e7c90962cb5a3fb1f0790fe5fe2177a8a79621bb477c6d13aa5abbf1d498,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.370426,51.551171,On or near Haydock Avenue,E01001317,Ealing 003C,Drugs,Offender deprived of property,
