Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category
9b7059e72772e3a42d2bddc0a681f993476a33cb781c7c1100a92aec2c738f28,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.052747,51.367356,On or near The Dene,E01001062,Croydon 026A,Drugs,Local resolution
64dd570f224fd9d8fb6a423e07a1db834a4ebbdd18ac635314656d736a4b77a5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.049366,51.372534,On or near Spring Park Road,E01001063,Croydon 026B,Drugs,Local resolution
55bea2f6d5d24aecfe42d31b8b4c6707e9d0a054cd30bf86f064d220765e643d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.037184,51.366099,On or near Springhurst Close,E01001064,Croydon 026C,Drugs,Local resolution
c7d19f922b65d4d53780f307c1622886a9c1e5923e45a3f8938ec295e4807d04,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.049576,51.363545,On or near Birch Hill,E01001064,Croydon 026C,Drugs,Local resolution
b6f45d65223222d11f7e64ddbaf3935c914a475c2039084c6ed673c0eff7c318,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.032233,51.358938,On or near Roxton Gardens,E01001064,Croydon 026C,Drugs,Local resolution
db4cf84e3060be0efdb0b009d325efad9812ae2d6e0e0cfa84a1e5e0242cc598,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.049576,51.363545,On or near Birch Hill,E01001064,Croydon 026C,Drugs,Investigation complete; no suspect identified
00cbedcf0adefd6112b6542d688f59e69385e31f3b16694759d34d2103f72a3c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.049576,51.363545,On or near Birch Hill,E01001064,Croydon 026C,Drugs,Local resolution
0cee6473137ffa229ed06fb861c692d1531c44786ee5e3716d68debd5c0b7ecd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.057306,51.359761,On or near Sunken Road,E01001064,Croydon 026C,Drugs,Local resolution
31dd0530c272fc6e17d446ce9dfe85d69af144693abbce11e5c55af9c1c8bc9f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.03908,51.370483,On or near Sandy Way,E01001129,Croydon 026D,Drugs,Local resolution
23a706dc51c9aba540d79c5979481b8076a3be6feebf26274d09c4d4a06b829d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.087104,51.364757,On or near Campion Close,E01001035,Croydon 027A,Drugs,Local resolution
3af233f25993beff897c984eb50a0638c3ef51e8aaf1001c474466c592612c97,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.098394,51.373475,On or near Park Street,E01001043,Croydon 027B,Drugs,Local resolution
62da35965ff42fe03b7b994de971432cc5fe184ec16e4593e85f491336648532,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.101433,51.367373,On or near St Andrew'S Road,E01001043,Croydon 027B,Drugs,Local resolution
c64d95053eeb546f23b51018aab581a7b851b7936830113681d592f416a1d4dd,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.098769,51.366494,On or near Spices Yard,E01001043,Croydon 027B,Drugs,Local resolution
e91ec277169f640ed8997655a2cd543473bc368195e4382f4e16c8b896ec1408,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.098394,51.373475,On or near Park Street,E01001043,Croydon 027B,Drugs,Local resolution
ff92edd2abb3f50e4fe96d06884c5b05cfd7fef7584a853f50f2b5f1faf92e8c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.100616,51.370454,On or near Innes Yard,E01001043,Croydon 027B,Drugs,Offender given penalty notice
5550a44782cb4e49bcfffd286278b6e5208ed0424e3a6e7833452a482d150bc0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.097037,51.362869,On or near South End,E01001043,Croydon 027B,Drugs,Local resolution
1218165214f8ce89b93e7c7de6704fda5737e26c02b2708211f9373c1a5fcb4a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.0959,51.370899,On or near Police Station,E01001045,Croydon 027C,Drugs,Court result unavailable
87ecab92daf4a5946078c17e43cb2eea941e58751000a7a7c0e93408abfd5a41,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.096984,51.375943,On or near Walpole Road,E01001045,Croydon 027C,Drugs,Local resolution
cec47b18447a728feffdd9bef3f5d292a9a65c098f2378dc1cf616d69b87f2c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.0959,51.370899,On or near Police Station,E01001045,Croydon 027C,Drugs,Court result unavailable
9bbbde7d6ff37b273a823f5a3aa74415ef7e4e46ebab22d77ef165b97043981b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.095293,51.376527,On or near Dingwall Road,E01001045,Croydon 027C,Drugs,Court result unavailable
9033f51e15a3a022f7ad1353f63d8cbd0198f893d4e5ea6ee0a796c41be7ff0f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.096984,51.375943,On or near Walpole Road,E01001045,Croydon 027C,Drugs,Local resolution
c7f968a08356722cb2688124a951f506b23b47af2e36d00a63a27a2c3a510210,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.097674,51.379039,On or near Bedford Park,E01001045,Croydon 027C,Drugs,Local resolution
e5f1604a531aeb6f489b711894c531db1a45fedeb3bfec6c419007c953b41ca2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.097674,51.379039,On or near Bedford Park,E01001045,Croydon 027C,Drugs,Local resolution
169355f1771383d1ee130d7531afb141d4ef921c18633087496a2d8886198221,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.093846,51.362583,On or near Parking Area,E01001047,Croydon 027D,Drugs,Court result unavailable
e2fc694d34d95badf99bc509c934851d9b0988e6101c91bbe0f964dd3f374b30,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.103868,51.364769,On or near Bramley Hill,E01001170,Croydon 027E,Drugs,Status update unavailable
13c4755fd31aeb19e36ad605d7c401f734a00c59d76128187f942af539238ee5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.103868,51.364769,On or near Bramley Hill,E01001170,Croydon 027E,Drugs,Local resolution
2b5082f822caa0c0010aad893e4f825408089dce02a7e76defcd610bd18d2123,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.115497,51.368095,On or near Duppas Hill Road,E01001167,Croydon 028A,Drugs,Court result unavailable
595b43c0a56f29522330c882080335513f7aa54694dc18514e6e2d572cf6aeef,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116955,51.367237,On or near Epsom Road,E01001167,Croydon 028A,Drugs,Local resolution
4156e2541f3600ed852df32594d74f84827d418d7173452de31a5df0dcb12440,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116673,51.366387,On or near Stafford Road,E01001167,Croydon 028A,Drugs,Local resolution
db83d32a61f317873d75e7ce44d1a8aa7af688d9d6c261faa273b4cfd29d164e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.119686,51.363684,On or near Stafford Road,E01001167,Croydon 028A,Drugs,Court result unavailable
cbcdf790e312e69b996bde1a7165db4fee7a5bb4897180cd237b525b91df1dff,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116673,51.366387,On or near Stafford Road,E01001167,Croydon 028A,Drugs,Court result unavailable
613c4b970fd7c09e7ea03ec7660df039a60881f89d4c107e245f37c5f97c3cb3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.119475,51.356217,On or near Imperial Way,E01001172,Croydon 028D,Drugs,Local resolution
581d6cf88771e254f0e771c3007e65ce99f8381fe3acb609ad116aedce2a6828,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.114373,51.356998,On or near Nightclub,E01001172,Croydon 028D,Drugs,Court result unavailable
ea808bbd60db096f0097fe472392e94e0b4a3371cd67ea08a093978401f34acb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.119475,51.356217,On or near Imperial Way,E01001172,Croydon 028D,Drugs,Local resolution
60e697d85ec0c3268a8a694ffe85f7f1fb31e94c823964a173ea14d585db334c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.096339,51.358568,On or near Haling Road,E01001037,Croydon 029B,Drugs,Court result unavailable
b42a178893bd5060694ef557dc1d6ae9ecdbb39b1f0af3f1654572f226b8ce1a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.021504,51.357921,On or near Pedestrian Subway,E01001052,Croydon 030B,Drugs,Investigation complete; no suspect identified
19d9b97946d07b0561ade55c096995537edd8cb83d8761eb51830c317081178d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.016848,51.357644,On or near Pedestrian Subway,E01001052,Croydon 030B,Drugs,Local resolution
4c3201009630153c727a9d84b4fcc051a5c67d19b4bce2a8a9748ff9740e3b03,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.023706,51.350485,On or near Lodge Lane,E01001057,Croydon 030E,Drugs,Court result unavailable
d095824a66276e28c602e086cb738a4a938f5a66153f23c0f78bf1d2c3e1ff1b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.094406,51.3477,On or near Parking Area,E01001100,Croydon 031E,Drugs,Local resolution
b2747221ebb015106d3f4bc5b333d19498f51885b242e63cb484c238f59ed978,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.018992,51.354228,On or near Ashwood Gardens,E01001055,Croydon 032B,Drugs,Offender given penalty notice
8e90899e8652e42bfdfd156bda48e2f1321de1046e0b4124773a3259578e6b0a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.007541,51.348044,On or near Kestrel Way,E01001082,Croydon 032E,Drugs,Court result unavailable
e9ae631068d281fde634cb1d66bfa1f5a10b92ffd619ec54ffe504bfcec0c52f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.078037,51.338736,On or near The Woodfields,E01001108,Croydon 035E,Drugs,Investigation complete; no suspect identified
b98d3b858c63530646998c6f1f5cc3ddbab070020f4f97361533513f868dc3ab,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.014666,51.341016,On or near Parking Area,E01001076,Croydon 036A,Drugs,Status update unavailable
e2d19e4fb30b2a01a4fd0f3d841f37f344deb88e586a82d8bfc0a3272f571e84,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.014666,51.341016,On or near Parking Area,E01001076,Croydon 036A,Drugs,Court result unavailable
a1fa04075474c3b247d34e6df3ffe5fe44f2ae38966bd0988583804316f68f6b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.014557,51.341535,On or near Supermarket,E01001076,Croydon 036A,Drugs,Local resolution
347e5632b52126186b9de5b66b226638da99e456aa2fa9f6f4cf39484d0a89e5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.013632,51.338696,On or near Cleves Crescent,E01001080,Croydon 036C,Drugs,Local resolution
35b47f043ded01eab19f365009017a193e326c69d3de80ac84e904ad6ebca20f,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.001074,51.331197,On or near Sports/Recreation Area,E01001081,Croydon 036D,Drugs,Court result unavailable
2c866c3ebeb433d73e7e8661e49104367e0cab1a15e38866f66e6dc342b3643c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.118846,51.332654,On or near Beaumont Road,E01001073,Croydon 037A,Drugs,Offender given a caution
2c866c3ebeb433d73e7e8661e49104367e0cab1a15e38866f66e6dc342b3643c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.118846,51.332654,On or near Beaumont Road,E01001073,Croydon 037A,Drugs,Status update unavailable
d14887673de41337bf2f5013368b7a61cbc28183f54e71fd84f26542f9e02785,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.118489,51.339609,On or near Foxley Lane,E01001092,Croydon 037B,Drugs,Local resolution
b63a9455d8e80751c32d646f5751013470e68149feee2dcb135fabfce2ce71c7,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.116251,51.339564,On or near Russell Hill Place,E01001097,Croydon 037E,Drugs,Court result unavailable
b7a5f2f6febb8705200e937e4f28ecedd996b068456c976cf49c0f97c14a2684,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.120091,51.338007,On or near Purley Knoll,E01001029,Croydon 038B,Drugs,Offender given a caution
bcf3307985105bf0d5d56b80bc0b62c7eb6430965a1c61833e11ebd1f3bca8c6,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.123015,51.336363,On or near Hill Road,E01001029,Croydon 038B,Drugs,Local resolution
fb7553c879db13049af5fcb85f81a3c2eaf9db3dd3b129fd6ced29d7df12fd3e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.052958,51.336982,On or near Parking Area,E01001121,Croydon 039D,Drugs,Investigation complete; no suspect identified
940d8e901871e73a17e9ada6747f2728a3cb21b2b30c6c7bd69aecce99542133,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.105677,51.323027,On or near Park Road,E01001069,Croydon 040A,Drugs,Local resolution
12a75abc066ce6ba03505a67442148f4ba793a644da8cec7444435daf6a97b69,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.10326,51.33011,On or near Downs Court Road,E01001099,Croydon 040D,Drugs,Local resolution
fb1f0c96fb123bd9e9ee5df0559294a81b3865b607aebcaca6b6c33a359d2329,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.121579,51.332159,On or near Watney Close,E01001074,Croydon 041E,Drugs,Local resolution
dbd80b7432f165e03d97011724312059053baa1ff4003822915408d4924b693e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.100341,51.320863,On or near St Winifreds,E01001068,Croydon 042A,Drugs,Local resolution
6256904a83c0fa7b456dd7faaa79e542b9e066691c6f2506df411629a6f0365a,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.143074,51.320298,On or near Woodman Road,E01001024,Croydon 043B,Drugs,Local resolution
01d8c0cb27fadb65d2fcc26e738da2d5529cea873c5172f9ffab43c52998af90,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.063263,51.38709,On or near Ritchie Road,E01000990,Croydon 045A,Drugs,Local resolution
6a561647c40fbd5304b653d1b1524c91253b3cf6fb5be92677a38c0249db76a4,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.061251,51.39355,On or near Sports/Recreation Area,E01001194,Croydon 045D,Drugs,Local resolution
11b410635a947ac17ab67966cf10783dbfec9079c7218ce6230e654a406a8784,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.061251,51.39355,On or near Sports/Recreation Area,E01001194,Croydon 045D,Drugs,Local resolution
e5ec6e4984bcac5950cbdea877a42005b7adec09ab6f357d2e6b470eff843230,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.53726,51.725079,On or near The Bourne,E01023373,Dacorum 021A,Drugs,Court result unavailable
6404e128ec21bed337274bcdc05822f26972987544aa83283f8d210184766fa9,2021-02,Metropolitan Police Service,Metropolitan Police Service,0.212925,51.441014,On or near Heath Street,E01024182,Dartford 003C,Drugs,Court result unavailable
93b1c3e53472aab33fde32c92b3f4047a8249152106942118bfddbc8f27c42ba,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.328133,51.551655,On or near Bracewell Avenue,E01001314,Ealing 002E,Drugs,Local resolution
0f5568845d6fcb592f99444b104375bc9a57b075c9115b95daae9212eca42478,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.328471,51.550689,On or near Robin Hood Way,E01001314,Ealing 002E,Drugs,Court result unavailable
80d0f6d3bb92268d31c3c1621d927d64d905e735d28ff7885013f92dfcf286fb,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.35791,51.552265,On or near Bayshill Rise,E01001315,Ealing 003A,Drugs,Local resolution
d4d988bfb21b32824bfcb93fdcd6a428948d909b62e1d7e949d81556e2fece0e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.358218,51.552539,On or near Wood End Lane,E01001315,Ealing 003A,Drugs,Court result unavailable
eecee948a75577ae82b8441baee6d842cbf7ac25562c7db8e6d8dfeaa83ed124,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.358218,51.552539,On or near Wood End Lane,E01001315,Ealing 003A,Drugs,Status update unavailable
36712e515e4e6f15d8395c577d67383857261425807d60befb627cf3ba75dfcf,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365463,51.552811,On or near Kempton Avenue,E01001318,Ealing 003D,Drugs,Court result unavailable
e5ce29a0e78b5e629164936dd79dd8bdba60403db7cf26fe167a3041645fa3c0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.354107,51.550539,On or near Girton Road,E01001270,Ealing 004A,Drugs,Court result unavailable
32e3e4050edf287cdd124518ab56874c6c1d18774a1aa256e1646c1440e44287,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.371554,51.545837,On or near Petrol Station,E01001323,Ealing 004D,Drugs,Status update unavailable
c915be1a5aac16a535987aa3ac9c79a74c6ccbea2418b017a2efe5d6ad2c0f42,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.372576,51.545491,On or near Kingsmead Drive,E01001323,Ealing 004D,Drugs,Local resolution
32e3e4050edf287cdd124518ab56874c6c1d18774a1aa256e1646c1440e44287,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.371554,51.545837,On or near Petrol Station,E01001323,Ealing 004D,Drugs,Status update unavailable
0fa9bb6e51302129953d8a01cf4dcba7701bf2154a07fe2b3035878388ec666d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.375651,51.54378,On or near Church Road,E01001323,Ealing 004D,Drugs,Local resolution
32e3e4050edf287cdd124518ab56874c6c1d18774a1aa256e1646c1440e44287,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.371554,51.545837,On or near Petrol Station,E01001323,Ealing 004D,Drugs,Status update unavailable
0084b97d0aab8d5b18d5c2225745e3bdb3a910a95bc8d97631a5d50364ed578b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.309668,51.535753,On or near Theatre/Concert Hall,E01001341,Ealing 005A,Drugs,Local resolution
3fe6128a6d12d8681eb300608e6b0380ddd046b3c725d5d109f9d777f8f1b9f1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.306608,51.53972,On or near Shopping Area,E01001342,Ealing 005B,Drugs,Court result unavailable
80184b4abe9606f649ae89f12e47a66c2021dfa7312dc2e7bb5d532dac7c0efc,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.346157,51.533908,On or near Silvertree Lane,E01001267,Ealing 006C,Drugs,Local resolution
128ca4bbef14b518f5f0dd01907acc954db824dac49fe3cfee598a5d5f27f8d1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.349079,51.532439,On or near Greenford Road,E01001267,Ealing 006C,Drugs,Court result unavailable
1db88f1e8cfe0f49a03011ec399c90b57e0af6bdd7fb20e3186a8e162a014599,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.346347,51.535826,On or near Pedestrian Subway,E01001267,Ealing 006C,Drugs,Local resolution
f0f8197e168cc86714e23f0a0a4bd0890e632919afa1d4350e4ca352a4c1a15c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.324256,51.537419,On or near Horsenden Lane South,E01001344,Ealing 007A,Drugs,Court result unavailable
589a3000b935c6a0ba7b6f8f76a33f0383fbeccb672f1f7604cb32ed909d6fa8,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.318745,51.5336,On or near Supermarket,E01001347,Ealing 007C,Drugs,Court result unavailable
689f2faeae94998a208fa5ce32d213c1dd46f580b0174bf1e2a2c4221b5364c2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.331229,51.534048,On or near Welland Gardens,E01001348,Ealing 007D,Drugs,Court result unavailable
33b6dfe9bffbc4276ce5c881f42fa7f6efd1035399e57017687020a043e1528c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.332527,51.532061,On or near Stockdove Way,E01001348,Ealing 007D,Drugs,Local resolution
affa90c19fa71e84fa1483c4163e8af63cf0ce58b7d2d4ab0b6bfe2e09775274,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.324391,51.533743,On or near B456,E01001348,Ealing 007D,Drugs,Court result unavailable
a1ea109325b1d7697455e4b108f744e5452861f7c31bea380b06e571593914e1,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.327284,51.532724,On or near Wicket Road,E01001348,Ealing 007D,Drugs,Court result unavailable
04df9ff3e0eccca8a6e5ee145bfe5a947a1e7f8280531b06e3a293c46c7f72f2,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.381525,51.540804,On or near Sycamore Close,E01001324,Ealing 008B,Drugs,Local resolution
786641d810cbc98afb88da6a7e460c64147ec2d594faf74af5a070f4991eb147,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.380529,51.542049,On or near Bishops Drive,E01001326,Ealing 008C,Drugs,Offender given penalty notice
8645662ef999f7ec4e0a1ab2fcc269b555ccc61be0187edcaf6271f976f0d239,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.385642,51.533271,On or near Ruislip Road,E01001330,Ealing 008D,Drugs,Local resolution
eaf1ed768e90875671f066226612a480deb6d8730b1e36d8cd218219b24dc5b0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.387479,51.531067,On or near Javelin Way,E01001330,Ealing 008D,Drugs,Offender given penalty notice
bcbcac51f87c38cad71859b37eeae29d29aaa494174f6485dd0ad8027ddc978d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.385397,51.531236,On or near Wayfarer Road,E01001330,Ealing 008D,Drugs,Offender given penalty notice
1d22d1c5912e59d864dfa2e664934daf4efb6cc8e35f3a69dd1cd706126c86f5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.381953,51.530775,On or near Aspen Lane,E01001332,Ealing 008E,Drugs,Court result unavailable
3712d1049d00ef0424fdf751b7ec484404a8c2f53aa28aa281ac635565ed772b,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.381953,51.530775,On or near Aspen Lane,E01001332,Ealing 008E,Drugs,Offender given penalty notice
fdc2203e0e6ee6799b4194858f79bce1f78c249e282ae17fb536a7dc3d543cef,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.39412,51.533667,On or near Broomcroft Avenue,E01001327,Ealing 009B,Drugs,Local resolution
8472a32a44d4d5bd786df93550064026360fb64567ca2ba742cd27b2565651ee,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.38786,51.538239,On or near Church Road,E01001328,Ealing 009C,Drugs,Local resolution
0ae8e44192feadd0ab5f3b12fd2e4a3bce9fdaaf56129f1a6a747fe9c85e2b54,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.39129,51.535831,On or near Pedestrian Subway,E01001328,Ealing 009C,Drugs,Status update unavailable
0ae8e44192feadd0ab5f3b12fd2e4a3bce9fdaaf56129f1a6a747fe9c85e2b54,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.39129,51.535831,On or near Pedestrian Subway,E01001328,Ealing 009C,Drugs,Local resolution
462cc37563d3046484dd6407dd4642edef02c3eebaa6065595ffb37b35048518,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.394116,51.532138,On or near Canberra Drive,E01001331,Ealing 009E,Drugs,Local resolution
c9c459044d90987dde847e76ff7bb973faf79a6f5b0ecec1a397ffb7dac7ea39,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365406,51.5347,On or near Ferrymead Drive,E01001258,Ealing 010B,Drugs,Local resolution
8c8b2139083084b9cfc2afa3bc70980ee7d994c9baf7a40f5c842d1826e0aa6e,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.366525,51.537674,On or near Old Bridge Close,E01001262,Ealing 010C,Drugs,Local resolution
003e07168f0eaaf0d1455bf392ae68cf93796344316e93f8a94b986044bd7a7f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.374544,51.538424,On or near Hazelmere Walk,E01001263,Ealing 010D,Drugs,Local resolution
b3a999ef8e96f1f690892450c764bfb55839fb2e7705d5b8dd8f1ee340868e26,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.371908,51.538342,On or near Dolphin Road,E01001263,Ealing 010D,Drugs,Local resolution
56d1e6cc6d161a98f045ab7491677cb80645646b94004a98762a6303ef7e7116,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.374544,51.538424,On or near Hazelmere Walk,E01001263,Ealing 010D,Drugs,Court result unavailable
d54468c128ae53cfd3f2001a5e0e81c627fd32408c441abb72550d04d42c9e66,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.3698,51.537225,On or near Stable Close,E01001263,Ealing 010D,Drugs,Local resolution
6d179ed42aa35c8922265cd80ee5b13d12c4f04ddbeab835ad5c18c88f1ecbf3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.374544,51.538424,On or near Hazelmere Walk,E01001263,Ealing 010D,Drugs,Local resolution
7c86af15f9baa32ef6cc01cd484086dffd25ed68210a50be459836c78e7753e0,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.379562,51.529492,On or near Ballinger Way,E01032743,Ealing 010F,Drugs,Court result unavailable
461f5706e888ad515c180c5cce9a8b1e01161e68f0c38d18418b0305564980f4,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.371756,51.530094,On or near Fresh Mill Lane,E01032744,Ealing 010G,Drugs,Investigation complete; no suspect identified
a15a556fd1f42a04c8ca29ef51854dab00d202d25a0092b448cca04c91aeab0f,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.299972,51.530901,On or near Pedestrian Subway,E01001277,Ealing 011B,Drugs,Investigation complete; no suspect identified
a35ab144738fa8cff31d5e670502f3125f5933812f347c5e90c8fe41c3f36351,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.350874,51.527455,On or near Ruislip Road East,E01001261,Ealing 012C,Drugs,Local resolution
45d3ea4f20500eede8f7c9d80dab92d89c1f8d852b1bf18f55d1f61681d83747,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.36226,51.530753,On or near Stickleton Close,E01001259,Ealing 014B,Drugs,Court result unavailable
9ef20774a85ea772c896548450bb538c632c6af68e89d58f8832c71a4eaa1774,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365163,51.526172,On or near Middlesex Close,E01001291,Ealing 014C,Drugs,Status update unavailable
9ef20774a85ea772c896548450bb538c632c6af68e89d58f8832c71a4eaa1774,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365163,51.526172,On or near Middlesex Close,E01001291,Ealing 014C,Drugs,Local resolution
066d01994ec4bafe85c40f9e62fef4357de238b80dd073de16b4765a25d49d03,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365163,51.526172,On or near Middlesex Close,E01001291,Ealing 014C,Drugs,Court result unavailable
81729d771fa697f39053d441acc48879fed9c08a146cf58fbdfdf8d8150e6437,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.357369,51.526054,On or near Ellesmere Road,E01001292,Ealing 014D,Drugs,Court result unavailable
b2d1ca416f1cc384e6f9ae861ad60a056feeed19914d5bd30fb2efbf56c0b64d,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.358144,51.525327,On or near Portland Crescent,E01001292,Ealing 014D,Drugs,Investigation complete; no suspect identified
eeab5d4252103960aa25e5aee4aebca5cc8bd68ef98ec1dc8da6d3c8758375f5,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.365478,51.524638,On or near Ash Grove,E01001293,Ealing 014E,Drugs,Local resolution
54e668788adc91a8980316d23c4436b15af69591a2ecd86bee24e8e457778df3,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.282756,51.525201,On or near Dukes Road,E01001247,Ealing 015E,Drugs,Status update unavailable
f4e1bc67fd8febd3757a9bd3fd049b3c081a3259efa262522b03c0b6a6c4145c,2021-02,Metropolitan Police Service,Metropolitan Police Service,-0.335029,51.51841,On or near Homefarm Road,E01001286,Ealing 016E,Drugs,Offender given penalty notice
