Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
e92268ee88f99b4452b4b80182d0d3fd8851b4e066ef996f29093fc4c909a6d4,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.243091,51.536996,On or near PARK PARADE,E01000533,Brent 031E,Investigation complete; no suspect identified
9232ad3ebac419f1b6dfde3bf9911bd7b9398f036baeed6f864f2fd81822d528,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.227844,51.531596,On or near EARLSMEAD ROAD,E01000532,Brent 033C,Investigation complete; no suspect identified
01e1a8f1b47ff39ac2a59718f104500c054b66ea42b99eb228462a5a15488ee1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.217676,51.558617,On or near CRICKLEWOOD BROADWAY,E01000141,Barnet 039A,Investigation complete; no suspect identified
7a27f83dc27decdd640eac1c8721b4d609471d0a766287f5ac0827685fc97e55,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.192746,51.533534,On or near RUDOLPH ROAD,E01000550,Brent 034B,Investigation complete; no suspect identified
48eebf1b8d4d9048ca582d6e7dae1e372e89ee77a0a29f09a6054a24451910c6,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.237811,51.565809,On or near TADWORTH ROAD,E01000499,Brent 011B,Investigation complete; no suspect identified
ad65ccd6526e598205ed2cab25c3b5ee7997a094ce28582d86059bec78fd881f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.244110,51.553602,On or near Petrol Station,E01000506,Brent 014A,Investigation complete; no suspect identified
fd4a8f145d0960c9412021799beb76edf69704492d19f212e3eb1561d3135463,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.237012,51.540583,On or near HERSANT CLOSE,E01000643,Brent 024D,Suspect charged
f209f91dcaf8f6f23bd1264722cc59fd7cefcbdf015a1fe1fddf4d671cfe0b81,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.236704,51.549310,On or near BELTON ROAD,E01000641,Brent 024C,Suspect charged
f209f91dcaf8f6f23bd1264722cc59fd7cefcbdf015a1fe1fddf4d671cfe0b81,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.236704,51.549310,On or near BELTON ROAD,E01000641,Brent 024C,Suspect charged
39d7f07c47e063f0b7c7462c39bb5286f60674e4cb3fe9a46062588ccfe4f170,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.237012,51.540583,On or near HERSANT CLOSE,E01000643,Brent 024D,Offender given a drugs possession warning
9f5f430778872863ad4a1eb1509fd847d2bf3ff23e465346babeeaa2e2518c8c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.250049,51.558988,On or near Parking Area,E01000510,Brent 014C,Investigation complete; no suspect identified
bc45680afca295a92d173cf7b59cd109e72fe6650862ca7fff5b5420b7c1b47f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.233735,51.544391,On or near KINGS ROAD,E01000644,Brent 022E,Suspect charged
9f6d3d99261b906bb02c579062e4073847eba484f0f9911aaa8b41c1aadee691,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.251399,51.587333,On or near EDGWARE ROAD THE HYDE,E01033572,Barnet 030E,Suspect charged
90511e4b9f6ba081999f0457222d6a2fd2f170bf02d006426a83caf852596cb2,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.295110,51.570729,On or near Supermarket,E01000575,Brent 007D,Offender given a drugs possession warning
6526f7fcc89e354f343dba07fcf46cce45aa36658b41be548dbb932501f7793e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.277622,51.585194,On or near Shopping Area,E01000517,Brent 003B,Offender given a caution
50c8f018a04aa63ace3a98f5ea52cff9a17f1e2d46487738d757b6f53e5501a9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.287873,51.575921,On or near LEDWAY DRIVE,E01000484,Brent 006B,Suspect charged
f4f89f0185b789f0ed78ec3c78eea6a487352466b37369361ab7490d05b3cc59,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.327959,51.603961,On or near COLLEGE HILL ROAD,E01002231,Harrow 013E,Suspect charged
bf073e1b2c01d04c658c22ec51de823e1649f5135856370f96152f976e70a32d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.348799,51.582000,On or near DORSET ROAD,E01002160,Harrow 021B,Investigation complete; no suspect identified
8d54712f65050b67bac4cb0aba28eb09133664e632ba24a9b45a90f39713a12d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.348799,51.582000,On or near DORSET ROAD,E01002160,Harrow 021B,Investigation complete; no suspect identified
0938cdcad769e56797f1a610050e9bc6b75cb69b24a3687275b1fa383cc90621,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.310910,51.609292,On or near COURTENS MEWS,E01002109,Harrow 008C,Investigation complete; no suspect identified
ad308626757ad2dee3f4a364782208c66bedbbeaccd1010ade047b4efaa7a39d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.397190,51.605097,On or near SOUTHACRE WAY,E01002190,Harrow 009D,Investigation complete; no suspect identified
264aa63d228f6a868293d19f247767a16f13acd84bb12d0e629df06bdba67c5f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.330186,51.612544,On or near COPPICE CLOSE,E01002227,Harrow 003A,Investigation complete; no suspect identified
a228ede4e2a3ca1aaf589cb23e4b0f787a18217637b30b35d04ac43b7d198c87,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.363471,51.570938,On or near TRANQUIL LANE,E01002217,Harrow 028D,Investigation complete; no suspect identified
3ed88c8d1175b98451f29fd57c88552031bcc59704fd80d815b278a14592774b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.380711,51.593370,On or near Supermarket,E01002189,Harrow 016B,Investigation complete; no suspect identified
e9ff5af942354374f7ea5e7d1c8516a15be810c9ad6896efa2a809df24bed201,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.349391,51.571254,On or near FIELDERS CLOSE,E01002136,Harrow 027B,Investigation complete; no suspect identified
fa81f9f28e3faea535f7e850ad52c76dccf7a9534af56e3c4879b7ad21b5860a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.339571,51.567491,On or near LONDON ROAD,E01002132,Harrow 029A,Investigation complete; no suspect identified
8bd7cf016f2f8d1315720c77522ad58b87a3ff66aa4bb5959796dff24499d8a5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.363994,51.574066,On or near STRONGBRIDGE CLOSE,E01002241,Harrow 025D,Investigation complete; no suspect identified
b84b06c064a23ae8975438766653e204e2a512fdaa725ec4f3ccc738106f4a17,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.332617,51.581672,On or near Parking Area,E01002130,Harrow 020B,Investigation complete; no suspect identified
b84b06c064a23ae8975438766653e204e2a512fdaa725ec4f3ccc738106f4a17,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.332617,51.581672,On or near Parking Area,E01002130,Harrow 020B,Investigation complete; no suspect identified
13c7c161831e37f450bb950446f3a9f4577b8a64f1bcd9e35ddaf86c2af6f330,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.358426,51.574393,On or near FURNESS ROAD,E01002241,Harrow 025D,Investigation complete; no suspect identified
4654ed56458e8fd3e7fab8a7d9d52e563959c3694e1b54a5e6e920e960ad0eb1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335518,51.557192,On or near FERNBANK AVENUE,E01002135,Harrow 029C,Investigation complete; no suspect identified
4654ed56458e8fd3e7fab8a7d9d52e563959c3694e1b54a5e6e920e960ad0eb1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335518,51.557192,On or near FERNBANK AVENUE,E01002135,Harrow 029C,Investigation complete; no suspect identified
e43e9219ba89639fab32189896e9fe5849c3ccac01773985468ee3c400a8e921,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.308101,51.618010,On or near A4140,E01002226,Harrow 001D,Investigation complete; no suspect identified
b2c9085c177c73fe32c8b0ff6e4dd215881f04cfa4e0936ad22e1bd672ffdc23,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335873,51.609486,On or near STAMFORD CLOSE,E01002145,Harrow 005E,Investigation complete; no suspect identified
c303ca4379c6f6375846630b15200c6db0a2269a9d7a8f60f20bd6f2a5c810d5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.370655,51.575040,On or near RAYNERS LANE,E01002204,Harrow 032A,Investigation complete; no suspect identified
5dbdf47bfe0c5a8603c4797036e5bfa15e663f3bc611f46f71a7f0cc559d8fe5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.381172,51.577982,On or near VILLAGE WAY,E01002191,Harrow 022A,Investigation complete; no suspect identified
fd829d72a72e47771153324fbfd85edaf231fd02c6daf100a4abfec4646461b5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.361644,51.585228,On or near STATION ROAD,E01002157,Harrow 019C,Investigation complete; no suspect identified
c759348f668d35e189fad52fb42c7f241f6a9ef7c4287791dcc85db6154b88d5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.348649,51.610431,On or near CARRINGTON SQUARE,E01002144,Harrow 004A,Investigation complete; no suspect identified
fb7d7096a9cb415775e78ec56e93e54249fe1d248e4e6391740262094f177d26,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.353355,51.583755,On or near CORNWALL ROAD,E01002160,Harrow 021B,Investigation complete; no suspect identified
3589ce60462616ddc82a14d6072ca8476cbc1bde83b0c0ec94dddfe53a099fba,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.313631,51.621218,On or near EATON CLOSE,E01002226,Harrow 001D,Investigation complete; no suspect identified
87a874351d69f66af89de85f8332ff099588b986566008bdcdcec425040b4299,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.300280,51.612016,On or near WYCHWOOD CLOSE,E01002117,Harrow 002D,Investigation complete; no suspect identified
067b443a5a0fc11979bfb9442fa930716c39bf9be8233b51305ecf8963760de1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.329044,51.614947,On or near NEWBOLT ROAD,E01002227,Harrow 003A,Investigation complete; no suspect identified
bdd68eadfcc62d2753369c282589f64062151f09d01f83de33de11f20ec62689,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.357043,51.564338,On or near BEECHWOOD AVENUE,E01002218,Harrow 030A,Investigation complete; no suspect identified
9762093c94478fcd13e3ffb8e6523c018dfec54a835aa5b5aeacd0e1a60d0dd5,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.310910,51.609292,On or near COURTENS MEWS,E01002109,Harrow 008C,Investigation complete; no suspect identified
44a99152f073e273e0eadfc282168bb00fc25ad2ac984ee9f62616bbf2338f0b,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.373848,51.591908,On or near NOWER HILL,E01002189,Harrow 016B,Investigation complete; no suspect identified
1a8e2cdbeb46f418fc7122702bdedc46ad3d9755b057a71c8899e7179cf6a269,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.368128,51.611333,On or near WALPOLE CLOSE,E01002147,Harrow 004C,Investigation complete; no suspect identified
3569861d166b7162a37f6e31d7f2226bfbf1aaffb7b96a0c9c0cc805fcef759a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.349217,51.608713,On or near MEPHAM CRESCENT,E01002139,Harrow 006A,Investigation complete; no suspect identified
f69260420a43c85e85c44fa73b797dcf198ed04082e14e9822e458385329075a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.284987,51.601974,On or near PRESCELLY PLACE,E01002121,Harrow 007C,Investigation complete; no suspect identified
03b7212d2c42280c7e2b9cd6d19f2537d5c1ce0efe8492c3dbc5641dcbc8d5e1,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.335067,51.606265,On or near TALLACK CLOSE,E01002141,Harrow 005B,Investigation complete; no suspect identified
c63028fc66d2cfdce3bca69b3dc3ab0d160e8d8b136369d9c09ad632e4c71065,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.362122,51.589210,On or near YEWTREE CLOSE,E01002161,Harrow 021C,Investigation complete; no suspect identified
90142a1f8f0af4927e4eee2373f3b269e5c40975168b993baab8fdd68dbcef05,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.300396,51.618555,On or near WESTBERE DRIVE,E01002112,Harrow 001A,Offender given a caution
382c3a50386a625fc7ee06a003133d771c314b196f82a7ef70ae27913a9c645f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.277581,51.609194,On or near SPRING VILLA ROAD,E01000194,Barnet 018C,Suspect charged
40129b89f174f286bd84ad1c8b1cb027375e21508a81dbbfcae36cac08c64153,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.144316,51.540592,On or near Theatre/Concert Hall,E01000863,Camden 021A,Offender given penalty notice
6b384766f70d6ee864ebcc233dd57842721aa77f25d8dc4131d1c93fed97f0af,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.139091,51.541777,On or near Nightclub,E01000861,Camden 019B,Suspect charged
6e15f28fe3890e845052d3815a5938b0e296954ea4b018c56da140bb709c2e7e,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.142998,51.539681,On or near Nightclub,E01000863,Camden 021A,Investigation complete; no suspect identified
9a1b59c6e86be4bb785f39f2098a7b1336214cb9f7b0513ffaed3e4f04b6f1e3,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Suspect charged
32c4f8b8e815d55b848fa28cb79acb9bdb48e5a777a697d451d2aeb0f94ade43,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.142998,51.539681,On or near Nightclub,E01000863,Camden 021A,Offender given a drugs possession warning
1ae413f14d2aca247f4965b7d8d8187146878d5506d10641dd5cb260c80dd60d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.129542,51.515089,On or near Theatre/Concert Hall,E01000919,Camden 028D,Investigation complete; no suspect identified
7d1f401edd19cf635b057967e02d7a168bb2d735fd8fd7663c7211fcb0a306c4,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.143436,51.540605,On or near STUCLEY PLACE,E01000863,Camden 021A,Offender given a drugs possession warning
b184c4ef1965d55a57d20d317dc541144a2bc1b63ec285dd286d372bd0c20de8,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.138823,51.534912,On or near CAMDEN HIGH STREET,E01000947,Camden 021C,Offender given a drugs possession warning
45ec859776e48c0fd8ad462d89ac11be1a55cb097addc3f681c635ce008c3218,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.268415,51.604509,On or near ROSCOFF CLOSE,E01000125,Barnet 024A,Suspect charged
d61b33e6e717ba852a68c065e3663a82d39bfc171840f16e40f4bb820f6ba506,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.268415,51.604509,On or near ROSCOFF CLOSE,E01000125,Barnet 024A,Suspect charged
d221a83ee71756fc8c58432466560f28ca6dae16fa8fae72bc3bcbc65ebfda4d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.250638,51.595505,On or near Parking Area,E01000155,Barnet 030D,Suspect charged
64310c71e8b321aa6a00289a79f8bb62cf824f8984a26469b21842518fc6ae1f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.287750,51.509654,On or near GRANVILLE GARDENS,E01001234,Ealing 027B,Suspect charged
8ad4f3f0a51d324e3026bea793e0fa7663b3f278a7202e49351a96f424ad9e53,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.247678,51.504674,On or near OLDFIELD ROAD,E01001245,Ealing 024F,Offender given a drugs possession warning
dbbfab482f88921c2964f6321401a0cdd85ba44a8336778e47f9deb2c46200fd,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.107420,51.593607,On or near HIGH ROAD,E01002026,Haringey 016A,Investigation complete; no suspect identified
72d58c025f493dd39c5621f2741dc417e6751461a952ef674eb38c61b4925bae,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.132876,51.566776,On or near ST JOHN'S WAY,E01002772,Islington 002F,Investigation complete; no suspect identified
7ffbdb0d6e7df43e41145d74f2095f5be5b927b28bc11275cd534e0c716a0733,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.100215,51.561783,On or near VIVIAN COMMA CLOSE,E01002747,Islington 006B,Local resolution
798fe522fe07bcf5446b69e2e64ab0354635515ab594e6e739df2856bbc9ea11,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.112467,51.531721,On or near HERMES STREET,E01002695,Islington 021A,Investigation complete; no suspect identified
1409cb3c9de53e414dc960ef9bd908e6ae7ca02701bd25e76c693439db0c1390,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.102851,51.538301,On or near Theatre/Concert Hall,E01002794,Islington 020B,Investigation complete; no suspect identified
a1ef6f512cc017b2d7b4abf39fe3dc94e11b26fa259f8be7558994bdc2837352,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.132876,51.566776,On or near ST JOHN'S WAY,E01002772,Islington 002F,Investigation complete; no suspect identified
e31af1369ac5bd65ca406619db2a694aaf27de75b557382417efbcd02c5ce4fe,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.090259,51.537000,On or near WILTON VILLAS,E01002798,Islington 018C,Offender given a drugs possession warning
8e82ebe855a907a80af4e0b1c266c888b47a1fb5bddb43dfd83a49c024951915,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.069007,51.603340,On or near BRERETON ROAD,E01032575,Haringey 037D,Suspect charged
75bc4a5241ea35a9463b0fe45f59e174a58f5b50d6572a48c3d0596d5fa0bd88,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.098499,51.575577,On or near GREEN LANES,E01002058,Haringey 031D,Investigation complete; no suspect identified
30dd4fee4497feb457c4703d90f8adde7c8216505de00f921d1ed12f83334da0,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.066513,51.590656,On or near CHESNUT GROVE,E01002081,Haringey 012D,Investigation complete; no suspect identified
e494028126bfb5d89a73973ca928f3933bc260e539d22c471b3e6ae13d269684,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.107953,51.594677,On or near Parking Area,E01002026,Haringey 016A,Investigation complete; no suspect identified
d3e68c55924a61e472900977b9c2ddea2b3e95d7bd3eb8eaa155818a713fb10a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.096643,51.586850,On or near CARLINGFORD ROAD,E01002048,Haringey 027D,Investigation complete; no suspect identified
f1f9d31b3600cc3efc324a59101381acfbf412378f6adef639ae9829328ac8dd,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.097846,51.588794,On or near WALDECK ROAD,E01002085,Haringey 019C,Investigation complete; no suspect identified
39fe3d32c9b036d80401143167a4274f4b839dd2a6cf5c7865e6429c79aac229,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.107953,51.594677,On or near Parking Area,E01002026,Haringey 016A,Investigation complete; no suspect identified
c806ca70a11af1e9b1ec32ef44ab1bae7c4e187d98a610d9f68976be8cbde043,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.115977,51.590570,On or near CHADWELL LANE,E01033085,Haringey 020E,Investigation complete; no suspect identified
b55c9f24140ae4df87806c97039eb2edef4671650bd176a2351a8d1733c7cde9,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.094657,51.583590,On or near CONWAY ROAD,E01002042,Haringey 027A,Investigation complete; no suspect identified
eadd84080d41e5369e51eea8268d70a261c3f6e0008713c4addfc725871f40d2,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.059407,51.583291,On or near YARMOUTH CRESCENT,E01002078,Haringey 015C,Investigation complete; no suspect identified
997a9448b5d780bed3a0eb15b32732309e834146d6f027b5c6fef30aee3cc50c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.110186,51.588166,On or near DENMARK ROAD,E01002003,Haringey 023C,Suspect charged
63d140ecf68f021cb34aeb62663f50edf61d6f7b83cb8a9cea2b8f4e765bec6c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.096839,51.572151,On or near GREEN LANES,E01001813,Hackney 002E,Offender given a drugs possession warning
16bc04ab8e4ee5ad6d952d7326f570b69cc53b6fa83c971d8d633e50ce45e515,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.069811,51.493735,On or near WOOLSTAPLERS WAY,E01003977,Southwark 010A,Investigation complete; no suspect identified
81af17a00df08009ea1bb2f2a048c2494c0de93c817ff6b51f50865b9b2f5e2a,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.091743,51.488401,On or near BLACKWOOD STREET,E01003973,Southwark 016E,Investigation complete; no suspect identified
401bcef9162b5945d0a10d821dba69e7218634a43b61f2af0eaa7231b04ddc8d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.086024,51.479127,On or near COTTAGE GREEN,E01003916,Southwark 020B,Suspect charged
33a1636cec4add1f3073473f1aefa8d09c01510f327d9315b3db3a766e294a9d,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.087334,51.501162,On or near KIPLING STREET,E01003981,Southwark 006F,Investigation complete; no suspect identified
0bca276f9feb8a7205d086864eecb9a9db52f95aaefbee7c876fe8e439714633,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.068112,51.471558,On or near CERISE ROAD,E01004067,Southwark 022E,Offender given penalty notice
15e7e3ec386f80e8ec58739516b839a245b03a333f58dfae32a3e8ddd6723167,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.062216,51.500588,On or near BERMONDSEY WALL EAST,E01004023,Southwark 004D,Offender given a drugs possession warning
b94ffd3d27883ab25dca0f51532d1c3a0d9ed6a5751fbe571a7d0517e59937fb,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.071111,51.471122,On or near OLIVER MEWS,E01004067,Southwark 022E,Local resolution
6d904c26e556681220160b02c38f1034930ea4853b90077e0faf5ea934e2c66c,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.066524,51.469274,On or near BOURNEMOUTH ROAD,E01004062,Southwark 025B,Local resolution
2ce860c471e8fe460c05c047abd3dea62bfdc3dd55e9963f770212875e8a1b86,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.068988,51.470250,On or near Supermarket,E01004061,Southwark 025A,Offender given a caution
9b00bdd752e8a3ef50cdb384488ba60f5fec278a3322d9fb19e3e26a332d6470,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.113908,51.463688,On or near BEEHIVE PLACE,E01003047,Lambeth 011B,Investigation complete; no suspect identified
c245720f63f301c4a7cd2b850dae8c4d533160311ef6c88182684184a51798c7,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.031272,51.449650,On or near BRIGHTLING ROAD,E01003225,Lewisham 015A,Offender given a drugs possession warning
d6bfe92e1b252eaede04647784b16cddf72bc32fe8c696bd88bbf80f79391ac3,2018-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Local resolution
7669282e02ad584452c353ec4cd2ea411911ad85ca0fdfac17ac4599d0398e39,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.037054,51.464495,On or near COULGATE STREET,E01003214,Lewisham 008D,Offender given a caution
990b592df53b3ef651e49983f0adcd9f83a8e685919941c30816efa3b2f03782,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.019456,51.436672,On or near Shopping Area,E01003221,Lewisham 025C,Local resolution
6f27d47fcff6e665dc0f701b3d68ddfaea46dc3fdc558dde1030f0cd2f8c1a5b,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.012242,51.455350,On or near Supermarket,E01003286,Lewisham 013D,Suspect charged
9f76e292dc1638ff291f6e15fec1277908544f7327e3bc54e822dee5ec29a247,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.006927,51.463690,On or near CATERHAM ROAD,E01003201,Lewisham 007B,Investigation complete; no suspect identified
37a03e6999678e00dc7a43fe8ac21f0d240818a1d4c966451156f15e7399f29f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.070876,51.426838,On or near HILLCREST CLOSE,E01003330,Lewisham 033B,Suspect charged
eebecf3f663733b5707c5cbb2a995d2ef4a45970201e7f2aa9e154858f98f141,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.028232,51.473430,On or near HESTON STREET,E01003207,Lewisham 005A,Suspect charged
8d57bf3417533185d7c45f89a8e0967b6933f7fd86abc004033dafcc54f342cb,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.017258,51.433272,On or near BELLINGHAM ROAD,E01003352,Lewisham 030D,Suspect charged
ec655dd953e72232223a9c760bcad80767c761aed80e95764e24b6ed5fa825cc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.006746,51.395459,On or near ELWILL WAY,E01000830,Bromley 021C,Local resolution
ec655dd953e72232223a9c760bcad80767c761aed80e95764e24b6ed5fa825cc,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.006746,51.395459,On or near ELWILL WAY,E01000830,Bromley 021C,Local resolution
0329c14db48ab9cce684855c6d240238101f0414a02b064d4245468a0b2d76b7,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.098681,51.394175,On or near AMHERST DRIVE,E01000733,Bromley 023E,Local resolution
15099bdca5cb130f41c0f455357473b4eb1b79d1ab3f85ce7ea1bf1931932639,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.076756,51.415604,On or near BELVEDERE ROAD,E01000746,Bromley 005E,Local resolution
275da316c89deda8cadae635cd087307f2fd86d77a9c9cdde029ee8c0fe40553,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.035357,51.392496,On or near CHATTERTON ROAD,E01000668,Bromley 020B,Suspect charged
043cfeba9ddb8c66b1dd2aa917159a80d9fd4efa265670d2c092984b8483aad3,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.014448,51.404089,On or near Shopping Area,E01000677,Bromley 018C,Local resolution
043cfeba9ddb8c66b1dd2aa917159a80d9fd4efa265670d2c092984b8483aad3,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.014448,51.404089,On or near Shopping Area,E01000677,Bromley 018C,Local resolution
4b71014c51bb2c709e335a34c11cab5844d412381f3474c9270c670c9819a964,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.098672,51.362250,On or near PENHALE CLOSE,E01000684,Bromley 035D,Investigation complete; no suspect identified
6970e585e33183e336705a509578abeddf4e00e39fd752dca52642811e341445,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.021375,51.374924,On or near HAWKHURST WAY,E01000839,Bromley 030F,Investigation complete; no suspect identified
73280a89564bd9ace577ca1ea8779e5f2eb6cb2104c77a4d6648024a0cd1867f,2018-02,Metropolitan Police Service,Metropolitan Police Service,-0.029331,51.383386,On or near Hospital,E01000769,Bromley 024A,Investigation complete; no suspect identified
ef47f89aec15e7c849094a6c00d298aa6d570fadd67f991acde84b52c218540d,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.055649,51.367069,On or near Petrol Station,E01000756,Bromley 033D,Suspect charged
d4aa80dbb7321867c31d37d3dd96a7022a9958ecb0df22d3be35403db1d894a6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.016349,51.402519,On or near Nightclub,E01000675,Bromley 018B,Local resolution
d4aa80dbb7321867c31d37d3dd96a7022a9958ecb0df22d3be35403db1d894a6,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.016349,51.402519,On or near Nightclub,E01000675,Bromley 018B,Local resolution
0f360c0c5fc1c9806ca390f5151b84aaa94ccd54702f92d2a14a366d7bc43fa7,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.108825,51.403760,On or near CROXLEY CLOSE,E01000738,Bromley 014D,Suspect charged
22a3c1e83b6d60c8f33e99cdd120feaaa9f5075facf4b8e78c22f1b319e116ec,2018-02,Metropolitan Police Service,Metropolitan Police Service,0.107516,51.401247,On or near WATERINGBURY CLOSE,E01000739,Bromley 014E,Suspect charged
